"Relative Energy Availability (fraction of Earth)","P Concentration (mol/m^3)","Steady State Biomass (cells/ml)","Flow (Mortality) Rate (same units as growth rate)"
0.001,0.025118864315095794,1.3395342712171467e6,0.014096993551951431
0.0012589254117941688,0.025118864315095794,1.6852305537018117e6,0.017735032809200565
0.001584893192461114,0.025118864315095794,2.119770522195823e6,0.0223080454342224
0.001995262314968883,0.025118864315095794,2.665771348595789e6,0.02805405006770382
0.002511886431509582,0.025118864315095794,3.351482887699898e6,0.035270342590376744
0.0031622776601683794,0.025118864315095794,4.21211807615871e6,0.04432749697826833
0.003981071705534978,0.025118864315095794,5.2914555162828015e6,0.05568623057750959
0.005011872336272725,0.025118864315095794,6.643744958746079e6,0.06991745702717174
0.006309573444801942,0.025118864315095794,8.33593349733658e6,0.08772571429222979
0.00794328234724282,0.025118864315095794,1.0450204088901797e7,0.10997587954503207
0.01,0.025118864315095794,1.3086771253421616e7,0.1377225905595629
0.012589254117941687,0.025118864315095794,1.6366801817922208e7,0.17224098304231236
0.01584893192461114,0.025118864315095794,2.0435209593864925e7,0.21505610126400537
0.01995262314968883,0.025118864315095794,2.54628998489634e7,0.26796651843678027
0.025118864315095822,0.025118864315095794,3.1647804426892392e7,0.33305523010914007
0.03162277660168379,0.025118864315095794,3.921375657728566e7,0.41267781309953283
0.039810717055349776,0.025118864315095794,4.8405939493089266e7,0.5094145268042866
0.05011872336272725,0.025118864315095794,5.9481387411021575e7,0.6259703486588445
0.06309573444801943,0.025118864315095794,7.269297798061256e7,0.7650065129977472
0.07943282347242822,0.025118864315095794,8.826576334382583e7,0.9288914240210844
0.1,0.025118864315095794,1.063656188725461e8,1.119370721312801
0.12589254117941687,0.025118864315095794,1.2706223343680464e8,1.3371777967484015
0.15848931924611143,0.025118864315095794,1.5029130778788197e8,1.5816359777603626
0.19952623149688828,0.025118864315095794,1.7582379127225408e8,1.8503347806043102
0.25118864315095824,0.025118864315095794,2.032517501730397e8,2.1389811915813333
0.31622776601683794,0.025118864315095794,2.3199942759044883e8,2.441516059030863
0.39810717055349776,0.025118864315095794,2.6136328062279686e8,2.750535436699583
0.5011872336272725,0.025118864315095794,2.9057703820580035e8,3.0579752395660376
0.6309573444801942,0.025118864315095794,3.1888988881933254e8,3.3559340757917453
0.7943282347242822,0.025118864315095794,3.4564138264943665e8,3.6374615022497276
1.,0.025118864315095794,3.703177860140076e8,3.8971510873468054
1.e-8,0.03162277660168379,16.231110990651562,1.4134022582722182e-7
1.2589254117941661e-8,0.03162277660168379,20.433757888029195,1.7793680084085787e-7
1.5848931924611143e-8,0.03162277660168379,25.724576935093026,2.2400915843065195e-7
1.9952623149688786e-8,0.03162277660168379,32.38532315203391,2.8201081910476953e-7
2.511886431509582e-8,0.03162277660168379,40.770705660131135,3.55030581946842e-7
3.162277660168379e-8,0.03162277660168379,51.32727678829928,4.469570142467547e-7
3.981071705534969e-8,0.03162277660168379,64.61721172226645,5.626855315973099e-7
5.011872336272725e-8,0.03162277660168379,81.3482476953158,7.083790961641468e-7
6.30957344480193e-8,0.03162277660168379,102.4113728398405,8.917964161627974e-7
7.943282347242822e-8,0.03162277660168379,128.92827445838478,1.122705124203916e-6
1.e-7,0.03162277660168379,162.3110725850593,1.4134019375099016e-6
1.2589254117941662e-7,0.03162277660168379,204.33752058516208,1.779367500034603e-6
1.584893192461114e-7,0.03162277660168379,257.24567610108926,2.2400907785881388e-6
1.9952623149688787e-7,0.03162277660168379,323.85308511837934,2.8201069140702646e-6
2.5118864315095823e-7,0.03162277660168379,407.7068256313805,3.550303795595871e-6
3.162277660168379e-7,0.03162277660168379,513.2723990603453,4.469566934846303e-6
3.981071705534969e-7,0.03162277660168379,646.1715329374181,5.62685023223718e-6
5.011872336272725e-7,0.03162277660168379,813.4815515339365,7.083782904465324e-6
6.30957344480193e-7,0.03162277660168379,1024.1122621379711,8.917951391868949e-6
7.943282347242822e-7,0.03162277660168379,1289.28042039599,0.000011227031003344178
1.e-6,0.03162277660168379,1623.1070423482251,0.000014133987298947416
1.2589254117941661e-6,0.03162277660168379,2043.3693675445802,0.00001779362416310823
1.584893192461114e-6,0.03162277660168379,2572.447508046702,0.000022400827214362126
1.995262314968883e-6,0.03162277660168379,3238.5161873237694,0.000028200941443595666
2.5118864315095823e-6,0.03162277660168379,4077.0450135823758,0.00003550283556997309
3.162277660168379e-6,0.03162277660168379,5132.6871548882955,0.00004469534858887083
3.981071705534969e-6,0.03162277660168379,6461.65694902642,0.00005626799395383226
5.011872336272725e-6,0.03162277660168379,8134.7229911505265,0.0000708370233371193
6.309573444801943e-6,0.03162277660168379,10240.975980712208,0.00008917823696290037
7.943282347242822e-6,0.03162277660168379,12892.57179290535,0.00011226828620407513
0.00001,0.03162277660168379,16230.702079510049,0.00014133666545438633
0.000012589254117941661,0.03162277660168379,20433.10989369431,0.0001779311580670661
0.00001584893192461114,0.03162277660168379,25723.549856909987,0.00022400021531046273
0.00001995262314968883,0.03162277660168379,32383.69550839433,0.0002819966453612714
0.000025118864315095822,0.03162277660168379,40768.12613706821,0.00035500811837017355
0.000031622776601683795,0.03162277660168379,51323.188326655356,0.00044692141246143905
0.000039810717055349695,0.03162277660168379,64610.73210901935,0.0005626291077361602
0.00005011872336272725,0.03162277660168379,81337.97855295094,0.000708289672697158
0.00006309573444801943,0.03162277660168379,102395.09791800322,0.0008916546941603085
0.00007943282347242822,0.03162277660168379,128902.48145396715,0.0011224805192274433
0.0001,0.03162277660168379,162270.1955631384,0.001413045981087098
0.00012589254117941688,0.03162277660168379,204272.73906901246,0.0017788033839822468
0.00015848931924611142,0.03162277660168379,257143.01277240293,0.0022391967884294365
0.00019952623149688788,0.03162277660168379,323690.391651345,0.002818690181842889
0.0002511886431509582,0.03162277660168379,407449.00725044217,0.0035480587189483845
0.00031622776601683794,0.03162277660168379,512863.85164812405,0.004466009311823596
0.00039810717055349773,0.03162277660168379,645524.1626339738,0.005621212943875792
0.0005011872336272725,0.03162277660168379,812455.8056064774,0.00707485072621733
0.0006309573444801943,0.03162277660168379,1.0224870960218218e6,0.008903799473054643
0.0007943282347242822,0.03162277660168379,1.2867057654724526e6,0.011204610954176136
0.001,0.03162277660168379,1.6190286023870048e6,0.014098472316060847
0.0012589254117941688,0.03162277660168379,2.036909686984877e6,0.0177373733792797
0.001584893192461114,0.03162277660168379,2.562217994334432e6,0.022311748790341406
0.001995262314968883,0.03162277660168379,3.2223202099870876e6,0.02805990716100161
0.002511886431509582,0.03162277660168379,4.0514093815238583e6,0.03527960094233618
0.0031622776601683794,0.03162277660168379,5.092123589345436e6,0.04434212178123334
0.003981071705534978,0.03162277660168379,6.397499578534741e6,0.05570931271195732
0.005011872336272725,0.03162277660168379,8.033301676311066e6,0.06995384832797433
0.006309573444801942,0.03162277660168379,1.0080752307752626e7,0.08778301206437873
0.00794328234724282,0.03162277660168379,1.2639660992430849e7,0.11006594344500645
0.01,0.03162277660168379,1.5831895233067855e7,0.13786386251922578
0.012589254117941687,0.03162277660168379,1.9805047554878723e7,0.17246200237540635
0.01584893192461114,0.03162277660168379,2.473601369960774e7,0.2154007679910332
0.01995262314968883,0.03162277660168379,3.0833992209753312e7,0.26850185655887315
0.025118864315095822,0.03162277660168379,3.834213382378732e7,0.33388262039124555
0.03162277660168379,0.03162277660168379,4.753671270086152e7,0.4139488499594843
0.039810717055349776,0.03162277660168379,5.872229458896086e7,0.5113526983880385
0.05011872336272725,0.03162277660168379,7.222103110750301e7,0.6288994562574629
0.06309573444801943,0.03162277660168379,8.8354091913456e7,0.7693858632367498
0.07943282347242822,0.03162277660168379,1.0741363579057561e8,0.9353560328261792
0.1,0.03162277660168379,1.296249612025169e8,1.1287718600460177
0.12589254117941687,0.03162277660168379,1.5510084236394152e8,1.3506153807547006
0.15848931924611143,0.03162277660168379,1.8379349583352482e8,1.6004704975937902
0.19952623149688828,0.03162277660168379,2.154534267266458e8,1.876164613538974
0.25118864315095824,0.03162277660168379,2.4960703980691096e8,2.173573669682664
0.31622776601683794,0.03162277660168379,2.855643538430469e8,2.486689321716817
0.39810717055349776,0.03162277660168379,3.2246298766983855e8,2.8080019697704075
0.5011872336272725,0.03162277660168379,3.593453113180838e8,3.12917258907888
0.6309573444801942,0.03162277660168379,3.952553759357043e8,3.4418767940157386
0.7943282347242822,0.03162277660168379,4.293354860974175e8,3.7386457880500696
1.,0.03162277660168379,4.609024037611628e8,4.013529946445741
1.e-8,0.039810717055349734,19.756835156781765,1.4134022594528974e-7
1.2589254117941661e-8,0.039810717055349734,24.872381630690956,1.779368010279829e-7
1.5848931924611143e-8,0.039810717055349734,31.31247298851931,2.240091587272252e-7
1.9952623149688786e-8,0.039810717055349734,39.42006752574411,2.820108195748064e-7
2.511886431509582e-8,0.039810717055349734,49.626924258871284,3.5503058269180004e-7
3.162277660168379e-8,0.039810717055349734,62.47659499658547,4.4695701542743384e-7
3.981071705534969e-8,0.039810717055349734,78.65337160153983,5.626855334685601e-7
5.011872336272725e-8,0.039810717055349734,99.0187258828283,7.083790991298781e-7
6.30957344480193e-8,0.039810717055349734,124.65718610313604,8.917964208631646e-7
7.943282347242822e-8,0.039810717055349734,156.93409313995008,1.1227051316534954e-6
1.e-7,0.039810717055349734,197.5683078609062,1.4134019493166881e-6
1.2589254117941662e-7,0.039810717055349734,248.7237475467071,1.7793675187470964e-6
1.584893192461114e-7,0.039810717055349734,313.12462152979094,2.240090808245437e-6
1.9952623149688787e-7,0.039810717055349734,394.200503665564,2.820106961073905e-6
2.5118864315095823e-7,0.039810717055349734,496.2689689248317,3.5503038700916028e-6
3.162277660168379e-7,0.039810717055349734,624.7655170508048,4.469567052914042e-6
3.981071705534969e-7,0.039810717055349734,786.5330287500447,5.62685041936186e-6
5.011872336272725e-7,0.039810717055349734,990.1861681140414,7.0837832010378024e-6
6.30957344480193e-7,0.039810717055349734,1246.5701349188164,8.91795186190435e-6
7.943282347242822e-7,0.039810717055349734,1569.338195435665,0.000011227031748299484
1.e-6,0.039810717055349734,1975.6787433690847,0.000014133988479620801
1.2589254117941661e-6,0.039810717055349734,2487.2306053488246,0.00001779362603434704
1.584893192461114e-6,0.039810717055349734,3131.2353255531752,0.000022400830180070984
1.995262314968883e-6,0.039810717055349734,3941.9877778229384,0.00002820094614391788
2.5118864315095823e-6,0.039810717055349734,4962.6623357748995,0.00003550284301946268
3.162277660168379e-6,0.039810717055349734,6247.61181782059,0.00004469536039547809
3.981071705534969e-6,0.039810717055349734,7865.2615794092735,0.000056268012665967746
5.011872336272725e-6,0.039810717055349734,9901.75278835444,0.00007083705299370381
6.309573444801943e-6,0.039810717055349734,12465.528767643204,0.00008917828396511678
7.943282347242822e-6,0.039810717055349734,15693.108431191307,0.00011226836069696435
0.00001,0.039810717055349734,19756.35392977882,0.00014133678351645508
0.000012589254117941661,0.039810717055349734,24871.6190018849,0.00017793134518043232
0.00001584893192461114,0.039810717055349734,31311.26436185337,0.00022400051186036892
0.00001995262314968883,0.039810717055349734,39418.15201541019,0.0002819971153516336
0.000025118864315095822,0.039810717055349734,49623.888246057824,0.00035500886323561436
0.000031622776601683795,0.039810717055349734,62471.78339503753,0.00044692259295552836
0.000039810717055349695,0.039810717055349734,78645.74577680673,0.0005626309786172359
0.00005011872336272725,0.039810717055349734,99006.63994109415,0.000708292637692269
0.00006309573444801943,0.039810717055349734,124638.03205149864,0.0008916593930584802
0.00007943282347242822,0.039810717055349734,156903.73718645042,0.0011224879658758755
0.0001,0.039810717055349734,197520.1994146751,0.0014130577820259441
0.00012589254117941688,0.039810717055349734,248647.50570287052,0.0017788220848088837
0.00015848931924611142,0.039810717055349734,313003.7958272443,0.0022392264224526744
0.00019952623149688788,0.039810717055349734,394009.0270084743,0.0028187371390507067
0.0002511886431509582,0.039810717055349734,495965.5371010428,0.0035481331220514707
0.00031622776601683794,0.039810717055349734,624284.6862649703,0.0044661271947901045
0.00039810717055349773,0.039810717055349734,785771.1155599109,0.005621399699998236
0.0005011872336272725,0.039810717055349734,988978.9206841248,0.007075146563610043
0.0006309573444801943,0.039810717055349734,1.2446573818579735e6,0.008904268042472298
0.0007943282347242822,0.039810717055349734,1.5663078923631026e6,0.011205352986233414
0.001,0.039810717055349734,1.9708784413434435e6,0.01409964716125596
0.0012589254117941688,0.039810717055349734,2.479627432288161e6,0.017739233000489078
0.001584893192461114,0.039810717055349734,3.1191946577194585e6,0.022314691347042177
0.001995262314968883,0.039810717055349734,3.922923624623494e6,0.028064561358763073
0.002511886431509582,0.039810717055349734,4.932485552663174e6,0.035286958577281036
0.0031622776601683794,0.039810717055349734,6.1998601742065605e6,0.04435374555411217
0.003981071705534978,0.039810717055349734,7.789730103127469e6,0.05572766114415509
0.005011872336272725,0.039810717055349734,9.782340981981637e6,0.06998278197361266
0.006309573444801942,0.039810717055349734,1.2276864112607881e7,0.08782857866995655
0.00794328234724282,0.039810717055349734,1.5395264656987788e7,0.11013758893709925
0.01,0.039810717055349734,1.9286616428744934e7,0.13797628553611635
0.012589254117941687,0.039810717055349734,2.413169969395836e7,0.17263796891210795
0.01584893192461114,0.039810717055349734,3.0147553543062326e7,0.2156753348230312
0.01995262314968883,0.039810717055349734,3.759140980016398e7,0.26892861749260827
0.025118864315095822,0.039810717055349734,4.6763095265696615e7,0.3345427752332937
0.03162277660168379,0.039810717055349734,5.800455272700756e7,0.41496406376020345
0.039810717055349776,0.039810717055349734,7.169463390244846e7,0.5129027849586009
0.05011872336272725,0.039810717055349734,8.823686156853606e7,0.6312457372484462
0.06309573444801943,0.039810717055349734,1.0803764931531039e8,0.7729003999044172
0.07943282347242822,0.039810717055349734,1.314728379395987e8,0.9405555347054754
0.1,0.039810717055349734,1.5884178473243856e8,1.1363527410979604
0.12589254117941687,0.039810717055349734,1.9031100223196524e8,1.3614832483258368
0.15848931924611143,0.039810717055349734,2.2585350643353602e8,1.6157540130554933
0.19952623149688828,0.039810717055349734,2.6519485269642746e8,1.897201660723424
0.25118864315095824,0.039810717055349734,3.0778052593006045e8,2.2018591952132027
0.31622776601683794,0.039810717055349734,3.5277939963755774e8,2.5237807448228926
0.39810717055349776,0.039810717055349734,3.9913235643943167e8,2.8553893930669965
0.5011872336272725,0.039810717055349734,4.4564407212418973e8,3.188133800973098
0.6309573444801942,0.039810717055349734,4.9110286408984387e8,3.5133456017860087
0.7943282347242822,0.039810717055349734,5.344040181609035e8,3.8231216799397383
1.,0.039810717055349734,5.74650786101481e8,4.111046706384423
1.e-8,0.05011872336272725,24.195458943555835,1.4134022603907442e-7
1.2589254117941661e-8,0.05011872336272725,30.46027790126846,1.779368011766216e-7
1.5848931924611143e-8,0.05011872336272725,38.34721748463779,2.2400915896280165e-7
1.9952623149688786e-8,0.05011872336272725,48.27628614461378,2.820108199481699e-7
2.511886431509582e-8,0.05011872336272725,60.77624255734317,3.550305832835414e-7
3.162277660168379e-8,0.05011872336272725,76.51275518638626,4.469570163652805e-7
3.981071705534969e-8,0.05011872336272725,96.32385009090298,5.626855349549468e-7
5.011872336272725e-8,0.05011872336272725,121.26453957494357,7.083791014856424e-7
